temp_max,temp_min,precipitation,windspeed,humidity_max,humidity_min,date,NDVI
22.8,6.0,0.0,15.8,87,29,2019-03-17,0.15727726483150561
19.7,7.5,0.0,19.2,77,39,2019-03-18,0.15727726483150561
13.0,7.0,0.7,14.8,77,47,2019-03-19,0.15727726483150561
11.3,5.7,3.2,11.8,88,50,2019-03-20,0.15727726483150561
14.1,2.4,0.0,12.0,90,30,2019-03-21,0.15727726483150561
16.5,1.5,0.0,10.8,85,31,2019-03-22,0.15727726483150561
18.7,4.7,0.0,12.7,81,32,2019-03-23,0.15727726483150561
19.7,2.7,0.0,9.0,88,21,2019-03-24,0.15727726483150561
19.3,4.4,0.2,20.1,77,31,2019-03-25,0.15727726483150561
12.7,4.8,0.7,18.8,85,32,2019-03-26,0.15727726483150561
11.9,2.5,0.0,12.1,70,35,2019-03-27,0.15727726483150561
14.0,-0.3,0.0,13.8,71,24,2019-03-28,0.15727726483150561
16.1,1.7,0.0,15.9,78,27,2019-03-29,0.15727726483150561
18.8,3.1,0.0,11.4,82,26,2019-03-30,0.15727726483150561
21.2,6.5,0.0,12.5,69,23,2019-03-31,0.15727726483150561
22.3,5.5,0.0,12.0,76,21,2019-04-01,0.17184204777662984
20.0,6.2,0.0,26.4,80,28,2019-04-02,0.17184204777662984
19.5,8.2,0.0,29.5,45,30,2019-04-03,0.17184204777662984
20.8,8.8,0.0,27.3,46,30,2019-04-04,0.17184204777662984
18.7,9.1,0.0,34.1,66,38,2019-04-05,0.17184204777662984
19.8,9.3,4.0,23.4,81,38,2019-04-06,0.17184204777662984
23.1,10.5,0.0,25.1,63,28,2019-04-07,0.17184204777662984
20.0,9.2,0.0,16.7,75,39,2019-04-08,0.17184204777662984
22.2,11.3,0.3,17.8,91,35,2019-04-09,0.17184204777662984
22.5,10.6,0.0,14.5,94,35,2019-04-10,0.17184204777662984
18.3,11.0,3.4,13.1,97,57,2019-04-11,0.17184204777662984
11.4,7.1,11.6,18.7,98,67,2019-04-12,0.17184204777662984
11.1,5.6,1.6,10.2,94,68,2019-04-13,0.17184204777662984
13.4,6.9,1.9,8.0,97,60,2019-04-14,0.17184204777662984
15.2,7.6,11.8,10.4,97,66,2019-04-15,0.17184204777662984
16.8,5.7,0.0,14.5,97,29,2019-04-16,0.17184204777662984
16.3,4.2,0.4,22.3,92,38,2019-04-17,0.17184204777662984
16.9,5.2,0.1,13.3,100,41,2019-04-18,0.17184204777662984
20.0,6.9,0.0,17.8,91,33,2019-04-19,0.17184204777662984
19.5,7.4,0.0,17.1,82,25,2019-04-20,0.17184204777662984
20.9,6.9,0.0,12.6,70,25,2019-04-21,0.17184204777662984
23.4,6.9,0.0,33.1,61,25,2019-04-22,0.17184204777662984
15.7,8.3,1.8,40.1,81,50,2019-04-23,0.17184204777662984
23.6,11.4,0.0,28.7,70,38,2019-04-24,0.17184204777662984
26.6,13.7,0.0,24.0,72,32,2019-04-25,0.17184204777662984
29.9,14.0,0.0,16.8,80,21,2019-04-26,0.17184204777662984
19.2,11.8,5.5,15.7,95,58,2019-04-27,0.17184204777662984
17.9,10.2,3.9,16.7,95,53,2019-04-28,0.17184204777662984
17.2,9.7,3.0,11.4,97,51,2019-04-29,0.17184204777662984
15.1,10.1,9.1,19.6,98,59,2019-04-30,0.17184204777662984
15.8,9.9,1.7,25.2,92,65,2019-05-01,0.18702558252977375
20.8,10.0,0.0,17.1,85,45,2019-05-02,0.18702558252977375
21.8,11.9,0.0,13.0,81,35,2019-05-03,0.18702558252977375
22.7,11.8,1.4,13.3,90,30,2019-05-04,0.18702558252977375
18.5,9.4,8.3,19.5,96,65,2019-05-05,0.18702558252977375
11.4,7.2,3.0,23.5,91,70,2019-05-06,0.18702558252977375
12.6,6.0,2.8,22.8,95,51,2019-05-07,0.18702558252977375
16.6,5.3,0.0,13.5,90,39,2019-05-08,0.18702558252977375
16.0,9.9,7.5,12.7,94,60,2019-05-09,0.18702558252977375
19.1,9.6,6.6,17.6,95,52,2019-05-10,0.18702558252977375
21.4,9.5,0.0,13.5,91,45,2019-05-11,0.18702558252977375
23.2,13.9,2.0,24.4,85,45,2019-05-12,0.18702558252977375
21.0,14.4,1.6,28.1,90,51,2019-05-13,0.18702558252977375
14.3,7.9,20.3,22.2,96,83,2019-05-14,0.18702558252977375
12.9,7.3,11.3,18.1,95,62,2019-05-15,0.18702558252977375
15.9,6.6,5.4,11.2,93,56,2019-05-16,0.18702558252977375
17.0,9.5,0.2,9.4,98,59,2019-05-17,0.18702558252977375
23.1,9.5,0.4,10.9,96,50,2019-05-18,0.18702558252977375
25.0,13.1,24.3,14.0,98,50,2019-05-19,0.18702558252977375
22.4,13.7,2.1,19.0,97,42,2019-05-20,0.18702558252977375
22.3,12.2,1.7,15.8,86,42,2019-05-21,0.18702558252977375
21.9,13.6,3.2,14.4,89,59,2019-05-22,0.18702558252977375
19.5,13.7,1.2,17.7,96,58,2019-05-23,0.18702558252977375
18.7,12.5,1.8,18.4,90,63,2019-05-24,0.18702558252977375
22.8,13.5,0.2,11.9,92,48,2019-05-25,0.18702558252977375
25.2,13.2,0.1,9.7,85,45,2019-05-26,0.18702558252977375
20.6,16.6,4.0,15.3,95,78,2019-05-27,0.18702558252977375
24.3,16.9,6.0,18.2,90,56,2019-05-28,0.18702558252977375
24.3,15.4,5.6,11.3,96,55,2019-05-29,0.18702558252977375
19.4,13.6,0.7,15.0,97,63,2019-05-30,0.18702558252977375
17.8,11.9,1.1,14.7,92,67,2019-05-31,0.18702558252977375
18.7,14.1,20.5,13.8,98,78,2019-06-01,0.17960094731765988
22.1,13.5,0.0,8.4,98,58,2019-06-02,0.17960094731765988
21.5,15.2,0.9,10.1,95,66,2019-06-03,0.17960094731765988
23.0,14.9,1.6,13.0,99,71,2019-06-04,0.17960094731765988
21.4,15.6,6.3,9.9,100,75,2019-06-05,0.17960094731765988
25.3,16.3,2.9,12.0,97,61,2019-06-06,0.17960094731765988
28.9,18.7,0.3,13.7,88,51,2019-06-07,0.17960094731765988
30.2,19.3,0.0,17.1,90,46,2019-06-08,0.17960094731765988
28.1,18.6,0.0,9.7,95,56,2019-06-09,0.17960094731765988
29.1,20.2,0.1,13.1,95,47,2019-06-10,0.17960094731765988
28.8,20.0,0.0,17.7,91,48,2019-06-11,0.17960094731765988
29.6,19.3,0.0,16.3,95,50,2019-06-12,0.17960094731765988
34.1,21.4,1.2,17.1,83,41,2019-06-13,0.17960094731765988
31.7,22.1,0.0,12.1,93,32,2019-06-14,0.17960094731765988
32.5,19.8,0.0,15.6,90,41,2019-06-15,0.17960094731765988
33.2,21.7,0.1,16.3,87,35,2019-06-16,0.17960094731765988
26.3,20.0,8.8,17.4,96,65,2019-06-17,0.17960094731765988
25.5,19.6,7.4,7.7,98,71,2019-06-18,0.17960094731765988
28.4,20.3,6.0,16.9,98,60,2019-06-19,0.17960094731765988
27.6,19.6,5.7,14.5,94,67,2019-06-20,0.17960094731765988
28.9,19.5,0.8,10.9,98,54,2019-06-21,0.17960094731765988
29.7,20.1,1.0,10.2,98,52,2019-06-22,0.17960094731765988
27.2,20.2,9.0,14.3,97,64,2019-06-23,0.17960094731765988
25.9,18.7,40.0,10.5,97,61,2019-06-24,0.17960094731765988
29.5,20.5,2.2,14.7,95,57,2019-06-25,0.17960094731765988
30.5,20.6,0.0,11.0,97,51,2019-06-26,0.17960094731765988
32.2,23.1,7.3,10.2,91,44,2019-06-27,0.17960094731765988
27.7,20.4,3.1,24.1,95,39,2019-06-28,0.17960094731765988
26.7,18.1,0.0,17.6,73,34,2019-06-29,0.17960094731765988
29.2,16.2,0.0,8.1,92,42,2019-06-30,0.17960094731765988
34.2,18.8,0.0,9.7,87,32,2019-07-01,0.18974944149292808
34.3,19.1,0.0,9.8,90,36,2019-07-02,0.18974944149292808
29.7,21.7,0.0,15.0,75,41,2019-07-03,0.18974944149292808
29.6,18.9,0.0,20.5,91,39,2019-07-04,0.18974944149292808
28.4,18.3,1.8,12.0,95,44,2019-07-05,0.18974944149292808
31.4,19.5,0.0,12.5,91,35,2019-07-06,0.18974944149292808
30.8,20.8,2.9,16.2,91,49,2019-07-07,0.18974944149292808
25.8,18.8,2.5,13.1,95,50,2019-07-08,0.18974944149292808
24.3,17.6,7.6,13.1,92,52,2019-07-09,0.18974944149292808
19.6,15.5,4.9,15.1,93,69,2019-07-10,0.18974944149292808
23.8,13.5,0.0,14.1,93,38,2019-07-11,0.18974944149292808
24.4,13.9,0.0,9.1,90,45,2019-07-12,0.18974944149292808
25.4,15.8,3.9,12.6,95,43,2019-07-13,0.18974944149292808
